student_id,date_registered,first_date_watched,first_date_purchased,reg_to_watch_days,watch_to_purchase days
268984,30-03-2022,04-04-2022,NULL,5,NULL
268985,30-03-2022,30-03-2022,31-03-2022,0,1
268986,30-03-2022,30-03-2022,NULL,0,NULL
268992,30-03-2022,30-03-2022,NULL,0,NULL
268993,30-03-2022,30-03-2022,NULL,0,NULL
268994,30-03-2022,30-03-2022,NULL,0,NULL
268995,30-03-2022,30-03-2022,NULL,0,NULL
268997,30-03-2022,30-03-2022,NULL,0,NULL
268998,30-03-2022,30-03-2022,NULL,0,NULL
269000,30-03-2022,30-03-2022,30-03-2022,0,0
269001,30-03-2022,30-03-2022,NULL,0,NULL
269003,30-03-2022,02-04-2022,NULL,3,NULL
269004,30-03-2022,30-03-2022,NULL,0,NULL
269006,30-03-2022,30-03-2022,NULL,0,NULL
269008,30-03-2022,30-03-2022,NULL,0,NULL
269009,30-03-2022,30-03-2022,NULL,0,NULL
269010,30-03-2022,30-03-2022,30-03-2022,0,0
269013,30-03-2022,04-04-2022,04-04-2022,5,0
269016,30-03-2022,30-03-2022,30-03-2022,0,0
269018,30-03-2022,25-04-2022,NULL,26,NULL
269023,30-03-2022,19-04-2022,NULL,20,NULL
269028,30-03-2022,01-04-2022,NULL,2,NULL
269029,30-03-2022,30-03-2022,NULL,0,NULL
269031,30-03-2022,30-03-2022,NULL,0,NULL
269041,30-03-2022,30-03-2022,NULL,0,NULL
269043,30-03-2022,30-03-2022,NULL,0,NULL
269045,30-03-2022,30-03-2022,NULL,0,NULL
269049,30-03-2022,01-08-2022,NULL,124,NULL
269054,31-03-2022,31-03-2022,31-03-2022,0,0
269055,31-03-2022,31-03-2022,NULL,0,NULL
269059,31-03-2022,31-03-2022,NULL,0,NULL
269062,31-03-2022,31-03-2022,NULL,0,NULL
269064,31-03-2022,31-03-2022,12-05-2022,0,42
269065,31-03-2022,31-03-2022,NULL,0,NULL
269068,31-03-2022,31-03-2022,31-03-2022,0,0
269070,31-03-2022,31-03-2022,31-03-2022,0,0
269071,31-03-2022,31-03-2022,NULL,0,NULL
269073,31-03-2022,31-03-2022,NULL,0,NULL
269074,31-03-2022,31-03-2022,NULL,0,NULL
269078,31-03-2022,31-03-2022,NULL,0,NULL
269080,31-03-2022,31-03-2022,NULL,0,NULL
269085,31-03-2022,31-03-2022,NULL,0,NULL
269088,31-03-2022,31-03-2022,NULL,0,NULL
269089,31-03-2022,31-03-2022,NULL,0,NULL
269090,31-03-2022,31-03-2022,NULL,0,NULL
269091,31-03-2022,31-03-2022,NULL,0,NULL
269092,31-03-2022,31-03-2022,NULL,0,NULL
269094,31-03-2022,02-06-2022,NULL,63,NULL
269095,31-03-2022,31-03-2022,NULL,0,NULL
269096,31-03-2022,31-03-2022,NULL,0,NULL
269097,31-03-2022,31-03-2022,NULL,0,NULL
269099,31-03-2022,31-03-2022,NULL,0,NULL
269101,31-03-2022,31-03-2022,NULL,0,NULL
269103,31-03-2022,31-03-2022,NULL,0,NULL
269105,31-03-2022,31-03-2022,NULL,0,NULL
269106,31-03-2022,31-03-2022,NULL,0,NULL
269107,31-03-2022,31-03-2022,NULL,0,NULL
269109,31-03-2022,31-03-2022,NULL,0,NULL
269110,31-03-2022,31-03-2022,28-09-2022,0,181
269112,31-03-2022,31-03-2022,NULL,0,NULL
269113,31-03-2022,31-03-2022,NULL,0,NULL
269114,31-03-2022,31-03-2022,NULL,0,NULL
269115,31-03-2022,31-03-2022,NULL,0,NULL
269116,31-03-2022,31-03-2022,NULL,0,NULL
269117,31-03-2022,31-03-2022,NULL,0,NULL
269119,31-03-2022,03-04-2022,NULL,3,NULL
269121,31-03-2022,31-03-2022,NULL,0,NULL
269122,31-03-2022,31-03-2022,NULL,0,NULL
269123,31-03-2022,31-03-2022,NULL,0,NULL
269126,31-03-2022,01-04-2022,NULL,1,NULL
269130,31-03-2022,31-03-2022,16-04-2022,0,16
269133,31-03-2022,31-03-2022,NULL,0,NULL
269135,31-03-2022,03-04-2022,NULL,3,NULL
269137,31-03-2022,31-03-2022,NULL,0,NULL
269139,31-03-2022,01-04-2022,NULL,1,NULL
269141,31-03-2022,31-03-2022,NULL,0,NULL
269142,31-03-2022,31-03-2022,NULL,0,NULL
269143,31-03-2022,31-03-2022,NULL,0,NULL
269144,31-03-2022,02-04-2022,NULL,2,NULL
269148,31-03-2022,31-03-2022,NULL,0,NULL
269151,31-03-2022,31-03-2022,NULL,0,NULL
269153,31-03-2022,31-03-2022,NULL,0,NULL
269156,31-03-2022,31-03-2022,NULL,0,NULL
269157,31-03-2022,31-03-2022,NULL,0,NULL
269158,31-03-2022,14-08-2022,NULL,136,NULL
269159,31-03-2022,31-03-2022,NULL,0,NULL
269160,31-03-2022,31-03-2022,NULL,0,NULL
269164,31-03-2022,31-03-2022,NULL,0,NULL
269167,31-03-2022,31-03-2022,NULL,0,NULL
269168,31-03-2022,31-03-2022,NULL,0,NULL
269169,01-04-2022,01-04-2022,NULL,0,NULL
269170,01-04-2022,01-04-2022,NULL,0,NULL
269171,01-04-2022,01-04-2022,NULL,0,NULL
269172,01-04-2022,01-04-2022,NULL,0,NULL
269179,01-04-2022,06-04-2022,NULL,5,NULL
269180,01-04-2022,01-04-2022,NULL,0,NULL
269181,01-04-2022,01-04-2022,NULL,0,NULL
269183,01-04-2022,01-04-2022,NULL,0,NULL
269186,01-04-2022,01-04-2022,NULL,0,NULL
269187,01-04-2022,01-04-2022,NULL,0,NULL
269188,01-04-2022,01-04-2022,01-04-2022,0,0
269189,01-04-2022,01-04-2022,NULL,0,NULL
269190,01-04-2022,01-04-2022,NULL,0,NULL
269191,01-04-2022,01-04-2022,NULL,0,NULL
269196,01-04-2022,01-04-2022,NULL,0,NULL
269198,01-04-2022,03-04-2022,NULL,2,NULL
269199,01-04-2022,01-04-2022,NULL,0,NULL
269200,01-04-2022,14-08-2022,NULL,135,NULL
269202,01-04-2022,01-04-2022,NULL,0,NULL
269203,01-04-2022,01-04-2022,NULL,0,NULL
269204,01-04-2022,01-04-2022,01-04-2022,0,0
269207,01-04-2022,01-04-2022,NULL,0,NULL
269208,01-04-2022,20-05-2022,NULL,49,NULL
269209,01-04-2022,01-04-2022,18-01-2023,0,292
269210,01-04-2022,01-04-2022,NULL,0,NULL
269211,01-04-2022,01-04-2022,NULL,0,NULL
269214,01-04-2022,01-04-2022,NULL,0,NULL
269215,01-04-2022,26-04-2022,NULL,25,NULL
269216,01-04-2022,08-04-2022,NULL,7,NULL
269217,01-04-2022,05-04-2022,NULL,4,NULL
269218,01-04-2022,01-04-2022,NULL,0,NULL
269219,01-04-2022,01-04-2022,NULL,0,NULL
269220,01-04-2022,01-04-2022,03-04-2022,0,2
269225,01-04-2022,01-04-2022,NULL,0,NULL
269229,01-04-2022,01-04-2022,NULL,0,NULL
269230,01-04-2022,07-04-2022,NULL,6,NULL
269231,01-04-2022,01-04-2022,NULL,0,NULL
269238,01-04-2022,01-04-2022,NULL,0,NULL
269239,01-04-2022,01-04-2022,NULL,0,NULL
269240,01-04-2022,01-04-2022,NULL,0,NULL
269241,01-04-2022,01-04-2022,NULL,0,NULL
269244,01-04-2022,01-04-2022,NULL,0,NULL
269246,01-04-2022,01-04-2022,NULL,0,NULL
269247,01-04-2022,01-04-2022,NULL,0,NULL
269248,01-04-2022,01-04-2022,NULL,0,NULL
269249,01-04-2022,01-04-2022,NULL,0,NULL
269251,01-04-2022,01-04-2022,NULL,0,NULL
269252,01-04-2022,01-04-2022,NULL,0,NULL
269253,01-04-2022,01-04-2022,NULL,0,NULL
269254,01-04-2022,01-04-2022,NULL,0,NULL
269259,01-04-2022,01-04-2022,NULL,0,NULL
269260,01-04-2022,01-04-2022,NULL,0,NULL
269262,01-04-2022,28-06-2022,NULL,88,NULL
269263,01-04-2022,01-04-2022,NULL,0,NULL
269266,01-04-2022,01-04-2022,NULL,0,NULL
269270,01-04-2022,01-04-2022,NULL,0,NULL
269272,01-04-2022,01-04-2022,NULL,0,NULL
269273,01-04-2022,01-04-2022,NULL,0,NULL
269274,01-04-2022,01-04-2022,NULL,0,NULL
269278,01-04-2022,01-04-2022,NULL,0,NULL
269280,01-04-2022,04-05-2022,NULL,33,NULL
269282,01-04-2022,06-04-2022,NULL,5,NULL
269283,01-04-2022,01-04-2022,NULL,0,NULL
269286,01-04-2022,01-04-2022,NULL,0,NULL
269287,01-04-2022,01-04-2022,NULL,0,NULL
269288,01-04-2022,10-04-2022,NULL,9,NULL
269289,01-04-2022,01-04-2022,08-04-2022,0,7
269290,01-04-2022,01-04-2022,NULL,0,NULL
269293,01-04-2022,31-05-2022,30-11-2022,60,183
269299,01-04-2022,01-04-2022,NULL,0,NULL
269302,02-04-2022,02-04-2022,NULL,0,NULL
269304,02-04-2022,02-04-2022,NULL,0,NULL
269305,02-04-2022,02-04-2022,NULL,0,NULL
269312,02-04-2022,02-04-2022,NULL,0,NULL
269314,02-04-2022,02-04-2022,02-04-2022,0,0
269315,02-04-2022,02-04-2022,NULL,0,NULL
269319,02-04-2022,02-04-2022,NULL,0,NULL
269321,02-04-2022,25-07-2022,26-07-2022,114,1
269328,02-04-2022,02-04-2022,NULL,0,NULL
269330,02-04-2022,02-04-2022,NULL,0,NULL
269335,02-04-2022,02-04-2022,NULL,0,NULL
269336,02-04-2022,02-04-2022,NULL,0,NULL
269337,02-04-2022,02-04-2022,NULL,0,NULL
269340,02-04-2022,02-04-2022,NULL,0,NULL
269341,02-04-2022,02-04-2022,NULL,0,NULL
269344,02-04-2022,02-04-2022,NULL,0,NULL
269346,02-04-2022,02-04-2022,NULL,0,NULL
269354,02-04-2022,26-08-2022,NULL,146,NULL
269356,02-04-2022,02-04-2022,NULL,0,NULL
269357,02-04-2022,02-04-2022,NULL,0,NULL
269363,02-04-2022,02-04-2022,NULL,0,NULL
269365,02-04-2022,02-04-2022,NULL,0,NULL
269366,02-04-2022,02-04-2022,NULL,0,NULL
269367,02-04-2022,02-04-2022,NULL,0,NULL
269370,02-04-2022,02-04-2022,NULL,0,NULL
269371,02-04-2022,01-05-2022,NULL,29,NULL
269372,02-04-2022,02-04-2022,NULL,0,NULL
269373,02-04-2022,05-04-2022,27-11-2022,3,236
269374,02-04-2022,02-04-2022,NULL,0,NULL
269377,02-04-2022,02-04-2022,NULL,0,NULL
269378,02-04-2022,02-04-2022,NULL,0,NULL
269382,02-04-2022,02-04-2022,NULL,0,NULL
269383,02-04-2022,02-04-2022,NULL,0,NULL
269384,02-04-2022,02-04-2022,NULL,0,NULL
269386,02-04-2022,02-04-2022,NULL,0,NULL
269387,02-04-2022,02-04-2022,NULL,0,NULL
269389,02-04-2022,02-04-2022,NULL,0,NULL
269392,02-04-2022,02-04-2022,NULL,0,NULL
269393,02-04-2022,02-04-2022,NULL,0,NULL
269396,02-04-2022,02-04-2022,NULL,0,NULL
269400,02-04-2022,02-04-2022,NULL,0,NULL
269404,02-04-2022,03-04-2022,NULL,1,NULL
269409,02-04-2022,02-04-2022,NULL,0,NULL
269411,02-04-2022,02-04-2022,NULL,0,NULL
269414,02-04-2022,02-04-2022,02-04-2022,0,0
269415,02-04-2022,02-04-2022,NULL,0,NULL
269416,02-04-2022,02-04-2022,NULL,0,NULL
269417,02-04-2022,02-04-2022,NULL,0,NULL
269421,02-04-2022,12-07-2022,19-05-2023,101,311
269422,02-04-2022,22-07-2022,NULL,111,NULL
269430,03-04-2022,03-04-2022,NULL,0,NULL
269434,03-04-2022,05-04-2022,NULL,2,NULL
269435,03-04-2022,03-04-2022,NULL,0,NULL
269438,03-04-2022,03-04-2022,NULL,0,NULL
269439,03-04-2022,03-04-2022,NULL,0,NULL
269446,03-04-2022,03-04-2022,NULL,0,NULL
269449,03-04-2022,03-04-2022,NULL,0,NULL
269450,03-04-2022,10-05-2022,NULL,37,NULL
269454,03-04-2022,03-04-2022,NULL,0,NULL
269455,03-04-2022,03-04-2022,NULL,0,NULL
269457,03-04-2022,03-04-2022,09-04-2022,0,6
269458,03-04-2022,03-04-2022,NULL,0,NULL
269459,03-04-2022,03-04-2022,NULL,0,NULL
269461,03-04-2022,03-04-2022,NULL,0,NULL
269463,03-04-2022,03-04-2022,NULL,0,NULL
269465,03-04-2022,03-04-2022,NULL,0,NULL
269466,03-04-2022,03-04-2022,NULL,0,NULL
269468,03-04-2022,03-04-2022,NULL,0,NULL
269470,03-04-2022,03-04-2022,06-04-2022,0,3
269471,03-04-2022,03-04-2022,NULL,0,NULL
269475,03-04-2022,03-04-2022,NULL,0,NULL
269478,03-04-2022,03-04-2022,NULL,0,NULL
269483,03-04-2022,03-04-2022,NULL,0,NULL
269484,03-04-2022,03-04-2022,NULL,0,NULL
269485,03-04-2022,03-04-2022,03-04-2022,0,0
269486,03-04-2022,03-04-2022,NULL,0,NULL
269487,03-04-2022,03-04-2022,NULL,0,NULL
269490,03-04-2022,02-07-2022,NULL,90,NULL
269496,03-04-2022,03-04-2022,NULL,0,NULL
269498,03-04-2022,03-04-2022,NULL,0,NULL
269501,03-04-2022,03-04-2022,10-04-2022,0,7
269502,03-04-2022,03-04-2022,NULL,0,NULL
269505,03-04-2022,03-04-2022,NULL,0,NULL
269508,03-04-2022,03-04-2022,NULL,0,NULL
269511,03-04-2022,04-04-2022,NULL,1,NULL
269512,03-04-2022,03-04-2022,NULL,0,NULL
269513,03-04-2022,03-04-2022,NULL,0,NULL
269517,03-04-2022,03-04-2022,NULL,0,NULL
269519,03-04-2022,10-04-2022,10-04-2022,7,0
269520,03-04-2022,23-05-2022,NULL,50,NULL
269522,03-04-2022,03-04-2022,NULL,0,NULL
269526,03-04-2022,03-04-2022,NULL,0,NULL
269529,03-04-2022,03-04-2022,NULL,0,NULL
269532,03-04-2022,03-04-2022,NULL,0,NULL
269534,03-04-2022,03-04-2022,19-06-2022,0,77
269536,03-04-2022,03-04-2022,NULL,0,NULL
269537,03-04-2022,03-04-2022,NULL,0,NULL
269538,03-04-2022,03-04-2022,NULL,0,NULL
269541,03-04-2022,04-04-2022,20-05-2022,1,46
269547,04-04-2022,05-04-2022,NULL,1,NULL
269548,04-04-2022,04-04-2022,NULL,0,NULL
269550,04-04-2022,04-04-2022,NULL,0,NULL
269552,04-04-2022,04-04-2022,NULL,0,NULL
269553,04-04-2022,04-04-2022,NULL,0,NULL
269556,04-04-2022,04-04-2022,NULL,0,NULL
269559,04-04-2022,04-04-2022,16-05-2023,0,407
269560,04-04-2022,04-04-2022,NULL,0,NULL
269562,04-04-2022,04-04-2022,NULL,0,NULL
269565,04-04-2022,28-04-2022,NULL,24,NULL
269569,04-04-2022,04-04-2022,NULL,0,NULL
269570,04-04-2022,04-04-2022,04-04-2022,0,0
269571,04-04-2022,04-04-2022,NULL,0,NULL
269573,04-04-2022,04-04-2022,NULL,0,NULL
269576,04-04-2022,04-04-2022,NULL,0,NULL
269578,04-04-2022,04-04-2022,NULL,0,NULL
269579,04-04-2022,04-04-2022,NULL,0,NULL
269583,04-04-2022,04-04-2022,NULL,0,NULL
269584,04-04-2022,04-04-2022,NULL,0,NULL
269588,04-04-2022,04-04-2022,NULL,0,NULL
269591,04-04-2022,04-04-2022,NULL,0,NULL
269593,04-04-2022,04-04-2022,NULL,0,NULL
269594,04-04-2022,04-04-2022,04-04-2022,0,0
269602,04-04-2022,04-04-2022,NULL,0,NULL
269607,04-04-2022,04-04-2022,NULL,0,NULL
269610,04-04-2022,04-04-2022,NULL,0,NULL
269615,04-04-2022,04-04-2022,NULL,0,NULL
269616,04-04-2022,04-04-2022,NULL,0,NULL
269617,04-04-2022,04-04-2022,05-04-2022,0,1
269619,04-04-2022,04-04-2022,NULL,0,NULL
269620,04-04-2022,04-04-2022,NULL,0,NULL
269622,04-04-2022,08-04-2022,NULL,4,NULL
269623,04-04-2022,04-04-2022,NULL,0,NULL
269624,04-04-2022,04-04-2022,NULL,0,NULL
269625,04-04-2022,04-04-2022,NULL,0,NULL
269626,04-04-2022,04-04-2022,NULL,0,NULL
269628,04-04-2022,04-04-2022,NULL,0,NULL
269629,04-04-2022,04-04-2022,NULL,0,NULL
269631,04-04-2022,05-04-2022,NULL,1,NULL
269634,04-04-2022,04-04-2022,NULL,0,NULL
269636,04-04-2022,04-04-2022,NULL,0,NULL
269637,04-04-2022,05-04-2022,NULL,1,NULL
269638,04-04-2022,04-04-2022,NULL,0,NULL
269646,04-04-2022,05-04-2022,07-04-2022,1,2
269647,04-04-2022,04-04-2022,NULL,0,NULL
269653,04-04-2022,04-04-2022,07-04-2022,0,3
269658,04-04-2022,04-04-2022,NULL,0,NULL
269660,04-04-2022,04-04-2022,24-10-2022,0,203
269662,04-04-2022,05-04-2022,06-04-2022,1,1
269663,04-04-2022,04-04-2022,NULL,0,NULL
269664,04-04-2022,05-04-2022,NULL,1,NULL
269666,05-04-2022,05-04-2022,NULL,0,NULL
269667,05-04-2022,02-10-2022,NULL,180,NULL
269669,05-04-2022,05-04-2022,NULL,0,NULL
269670,05-04-2022,05-04-2022,05-04-2022,0,0
269671,05-04-2022,09-04-2022,09-04-2022,4,0
269674,05-04-2022,05-04-2022,NULL,0,NULL
269676,05-04-2022,05-04-2022,NULL,0,NULL
269680,05-04-2022,05-04-2022,NULL,0,NULL
269683,05-04-2022,12-08-2022,NULL,129,NULL
269686,05-04-2022,05-04-2022,NULL,0,NULL
269687,05-04-2022,05-04-2022,NULL,0,NULL
269690,05-04-2022,05-04-2022,NULL,0,NULL
269691,05-04-2022,05-04-2022,NULL,0,NULL
269693,05-04-2022,05-04-2022,NULL,0,NULL
269697,05-04-2022,05-04-2022,NULL,0,NULL
269698,05-04-2022,05-04-2022,NULL,0,NULL
269699,05-04-2022,05-04-2022,NULL,0,NULL
269701,05-04-2022,05-04-2022,NULL,0,NULL
269704,05-04-2022,05-04-2022,NULL,0,NULL
269709,05-04-2022,05-04-2022,NULL,0,NULL
269711,05-04-2022,05-04-2022,NULL,0,NULL
269712,05-04-2022,05-04-2022,NULL,0,NULL
269716,05-04-2022,05-04-2022,NULL,0,NULL
269719,05-04-2022,17-04-2022,NULL,12,NULL
269721,05-04-2022,05-04-2022,NULL,0,NULL
269725,05-04-2022,05-04-2022,NULL,0,NULL
269728,05-04-2022,05-04-2022,05-04-2022,0,0
269729,05-04-2022,05-04-2022,NULL,0,NULL
269730,05-04-2022,05-04-2022,NULL,0,NULL
269732,05-04-2022,05-04-2022,NULL,0,NULL
269733,05-04-2022,05-04-2022,NULL,0,NULL
269734,05-04-2022,05-04-2022,NULL,0,NULL
269736,05-04-2022,05-04-2022,NULL,0,NULL
269738,05-04-2022,11-08-2022,NULL,128,NULL
269739,05-04-2022,05-04-2022,NULL,0,NULL
269741,05-04-2022,05-04-2022,07-04-2022,0,2
269742,05-04-2022,05-04-2022,NULL,0,NULL
269744,05-04-2022,05-04-2022,05-04-2022,0,0
269745,05-04-2022,05-04-2022,NULL,0,NULL
269747,05-04-2022,05-04-2022,NULL,0,NULL
269748,05-04-2022,05-04-2022,23-07-2022,0,109
269749,05-04-2022,06-04-2022,NULL,1,NULL
269750,05-04-2022,07-05-2022,NULL,32,NULL
269754,05-04-2022,11-04-2022,11-04-2022,6,0
269756,05-04-2022,05-04-2022,NULL,0,NULL
269757,05-04-2022,05-04-2022,NULL,0,NULL
269758,05-04-2022,05-04-2022,NULL,0,NULL
269761,05-04-2022,05-04-2022,NULL,0,NULL
269768,05-04-2022,05-04-2022,NULL,0,NULL
269769,05-04-2022,05-04-2022,NULL,0,NULL
269770,05-04-2022,05-04-2022,NULL,0,NULL
269771,05-04-2022,06-04-2022,06-04-2022,1,0
269772,05-04-2022,05-04-2022,NULL,0,NULL
269773,05-04-2022,18-04-2022,NULL,13,NULL
269776,05-04-2022,30-04-2022,NULL,25,NULL
269781,06-04-2022,11-04-2022,NULL,5,NULL
269782,06-04-2022,06-04-2022,NULL,0,NULL
269784,06-04-2022,08-04-2022,NULL,2,NULL
269786,06-04-2022,06-04-2022,NULL,0,NULL
269789,06-04-2022,06-04-2022,NULL,0,NULL
269792,06-04-2022,06-04-2022,NULL,0,NULL
269793,06-04-2022,06-04-2022,NULL,0,NULL
269796,06-04-2022,06-04-2022,06-04-2022,0,0
269800,06-04-2022,06-04-2022,NULL,0,NULL
269803,06-04-2022,06-04-2022,NULL,0,NULL
269805,06-04-2022,06-04-2022,NULL,0,NULL
269806,06-04-2022,06-04-2022,NULL,0,NULL
269807,06-04-2022,06-04-2022,NULL,0,NULL
269808,06-04-2022,08-09-2022,NULL,155,NULL
269812,06-04-2022,06-04-2022,NULL,0,NULL
269813,06-04-2022,06-04-2022,NULL,0,NULL
269815,06-04-2022,06-04-2022,NULL,0,NULL
269816,06-04-2022,06-04-2022,NULL,0,NULL
269818,06-04-2022,06-04-2022,NULL,0,NULL
269819,06-04-2022,06-04-2022,NULL,0,NULL
269827,06-04-2022,06-04-2022,NULL,0,NULL
269832,06-04-2022,06-04-2022,NULL,0,NULL
269835,06-04-2022,06-04-2022,NULL,0,NULL
269838,06-04-2022,06-04-2022,NULL,0,NULL
269840,06-04-2022,06-04-2022,NULL,0,NULL
269841,06-04-2022,07-04-2022,NULL,1,NULL
269843,06-04-2022,06-04-2022,06-04-2022,0,0
269844,06-04-2022,06-04-2022,NULL,0,NULL
269847,06-04-2022,06-04-2022,NULL,0,NULL
269848,06-04-2022,06-04-2022,NULL,0,NULL
269851,06-04-2022,11-08-2022,NULL,127,NULL
269852,06-04-2022,06-04-2022,NULL,0,NULL
269853,06-04-2022,06-04-2022,NULL,0,NULL
269855,06-04-2022,06-04-2022,NULL,0,NULL
269857,06-04-2022,06-04-2022,NULL,0,NULL
269858,06-04-2022,06-04-2022,NULL,0,NULL
269863,06-04-2022,06-04-2022,NULL,0,NULL
269864,06-04-2022,13-04-2022,13-04-2022,7,0
269867,06-04-2022,06-04-2022,NULL,0,NULL
269868,06-04-2022,06-04-2022,NULL,0,NULL
269869,06-04-2022,01-06-2022,NULL,56,NULL
269870,06-04-2022,06-04-2022,NULL,0,NULL
269872,06-04-2022,20-04-2022,29-04-2022,14,9
269874,06-04-2022,17-06-2022,18-06-2022,72,1
269876,06-04-2022,06-04-2022,NULL,0,NULL
269877,06-04-2022,06-04-2022,NULL,0,NULL
269878,06-04-2022,19-04-2022,NULL,13,NULL
269879,06-04-2022,06-04-2022,NULL,0,NULL
269885,06-04-2022,06-04-2022,NULL,0,NULL
269886,06-04-2022,07-04-2022,NULL,1,NULL
269887,06-04-2022,06-04-2022,NULL,0,NULL
269894,07-04-2022,07-04-2022,07-04-2022,0,0
269895,07-04-2022,07-04-2022,NULL,0,NULL
269898,07-04-2022,07-04-2022,14-04-2022,0,7
269899,07-04-2022,07-04-2022,NULL,0,NULL
269906,07-04-2022,07-04-2022,NULL,0,NULL
269907,07-04-2022,07-04-2022,NULL,0,NULL
269912,07-04-2022,07-04-2022,NULL,0,NULL
269914,07-04-2022,07-04-2022,NULL,0,NULL
269915,07-04-2022,07-04-2022,NULL,0,NULL
269916,07-04-2022,07-04-2022,NULL,0,NULL
269918,07-04-2022,07-04-2022,NULL,0,NULL
269920,07-04-2022,07-04-2022,NULL,0,NULL
269922,07-04-2022,02-09-2022,NULL,148,NULL
269924,07-04-2022,07-04-2022,07-04-2022,0,0
269925,07-04-2022,05-10-2022,NULL,181,NULL
269926,07-04-2022,07-04-2022,NULL,0,NULL
269928,07-04-2022,07-04-2022,NULL,0,NULL
269930,07-04-2022,07-04-2022,NULL,0,NULL
269931,07-04-2022,07-04-2022,NULL,0,NULL
269934,07-04-2022,07-04-2022,07-04-2022,0,0
269937,07-04-2022,07-04-2022,31-05-2022,0,54
269942,07-04-2022,07-04-2022,NULL,0,NULL
269943,07-04-2022,07-04-2022,NULL,0,NULL
269945,07-04-2022,07-04-2022,NULL,0,NULL
269947,07-04-2022,23-05-2022,NULL,46,NULL
269948,07-04-2022,07-04-2022,NULL,0,NULL
269950,07-04-2022,07-04-2022,NULL,0,NULL
269951,07-04-2022,07-04-2022,NULL,0,NULL
269956,07-04-2022,07-04-2022,NULL,0,NULL
269957,07-04-2022,07-04-2022,NULL,0,NULL
269959,07-04-2022,22-05-2022,26-05-2022,45,4
269960,07-04-2022,07-04-2022,NULL,0,NULL
269961,07-04-2022,07-04-2022,NULL,0,NULL
269962,07-04-2022,07-04-2022,NULL,0,NULL
269963,07-04-2022,07-04-2022,NULL,0,NULL
269966,07-04-2022,07-04-2022,NULL,0,NULL
269967,07-04-2022,07-04-2022,NULL,0,NULL
269971,07-04-2022,07-04-2022,NULL,0,NULL
269974,07-04-2022,07-04-2022,NULL,0,NULL
269975,07-04-2022,07-04-2022,14-04-2022,0,7
269976,07-04-2022,07-04-2022,08-04-2022,0,1
269978,07-04-2022,07-04-2022,07-04-2022,0,0
269979,07-04-2022,07-04-2022,NULL,0,NULL
269981,07-04-2022,07-04-2022,07-04-2022,0,0
269984,07-04-2022,20-04-2022,20-04-2022,13,0
269988,07-04-2022,07-04-2022,NULL,0,NULL
269992,07-04-2022,07-04-2022,NULL,0,NULL
269996,07-04-2022,07-04-2022,NULL,0,NULL
269997,07-04-2022,07-04-2022,NULL,0,NULL
270000,07-04-2022,07-04-2022,07-04-2022,0,0
270003,07-04-2022,07-04-2022,07-04-2022,0,0
270004,07-04-2022,20-04-2022,NULL,13,NULL
270006,07-04-2022,09-04-2022,NULL,2,NULL
270007,07-04-2022,07-04-2022,NULL,0,NULL
270009,07-04-2022,09-04-2022,05-05-2022,2,26
270012,07-04-2022,07-04-2022,NULL,0,NULL
270013,07-04-2022,07-04-2022,NULL,0,NULL
270014,07-04-2022,08-04-2022,08-04-2022,1,0
270016,08-04-2022,08-04-2022,NULL,0,NULL
270017,08-04-2022,08-04-2022,NULL,0,NULL
270018,08-04-2022,08-04-2022,12-04-2022,0,4
270019,08-04-2022,08-04-2022,NULL,0,NULL
270021,08-04-2022,08-04-2022,NULL,0,NULL
270022,08-04-2022,08-04-2022,08-04-2022,0,0
270025,08-04-2022,11-04-2022,NULL,3,NULL
270029,08-04-2022,08-04-2022,NULL,0,NULL
270031,08-04-2022,08-04-2022,NULL,0,NULL
270032,08-04-2022,08-04-2022,NULL,0,NULL
270035,08-04-2022,09-04-2022,NULL,1,NULL
270036,08-04-2022,11-04-2022,11-04-2022,3,0
270037,08-04-2022,08-04-2022,NULL,0,NULL
270038,08-04-2022,08-04-2022,NULL,0,NULL
270039,08-04-2022,08-04-2022,NULL,0,NULL
270042,08-04-2022,09-04-2022,09-04-2022,1,0
270043,08-04-2022,08-04-2022,NULL,0,NULL
270044,08-04-2022,08-04-2022,NULL,0,NULL
270045,08-04-2022,08-04-2022,NULL,0,NULL
270046,08-04-2022,08-04-2022,NULL,0,NULL
270047,08-04-2022,08-04-2022,NULL,0,NULL
270052,08-04-2022,08-04-2022,NULL,0,NULL
270056,08-04-2022,08-04-2022,NULL,0,NULL
270058,08-04-2022,08-04-2022,NULL,0,NULL
270059,08-04-2022,08-04-2022,NULL,0,NULL
270060,08-04-2022,13-04-2022,NULL,5,NULL
270062,08-04-2022,08-04-2022,14-04-2022,0,6
270065,08-04-2022,08-04-2022,NULL,0,NULL
270066,08-04-2022,08-04-2022,NULL,0,NULL
270068,08-04-2022,08-04-2022,NULL,0,NULL
270069,08-04-2022,08-04-2022,NULL,0,NULL
270070,08-04-2022,08-04-2022,NULL,0,NULL
270072,08-04-2022,08-04-2022,NULL,0,NULL
270074,08-04-2022,08-04-2022,NULL,0,NULL
270075,08-04-2022,10-04-2022,10-04-2022,2,0
270076,08-04-2022,08-04-2022,NULL,0,NULL
270078,08-04-2022,08-04-2022,NULL,0,NULL
270079,08-04-2022,08-04-2022,NULL,0,NULL
270081,08-04-2022,08-04-2022,NULL,0,NULL
270088,08-04-2022,08-04-2022,NULL,0,NULL
